"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"Medium","1990 Fall","Stratum_4"," [counts*km2/km2]",7899388.65456665,1571788.69435202,0.19897599207799
"Large","1990 Fall","Stratum_4"," [counts*km2/km2]",1257278.01781454,353497.956591917,0.281161327552982
"Small","1991 Spring","Stratum_4"," [counts*km2/km2]",1623053.40038219,408374.99324724,0.251609092560403
"Medium","1991 Spring","Stratum_4"," [counts*km2/km2]",6347272.96169964,1172731.6073251,0.184761489603729
"Large","1991 Spring","Stratum_4"," [counts*km2/km2]",937877.248340606,284027.654266246,0.302840968547619
"Small","1991 Fall","Stratum_4"," [counts*km2/km2]",1234356.0429451,341856.675404771,0.276951433387989
"Medium","1991 Fall","Stratum_4"," [counts*km2/km2]",3597911.84006653,705037.197281239,0.195957329868373
"Large","1991 Fall","Stratum_4"," [counts*km2/km2]",882031.057062234,244280.778188131,0.276952581467771
"Small","1992 Spring","Stratum_4"," [counts*km2/km2]",956553.987477727,300538.034673356,0.314188261831227
"Medium","1992 Spring","Stratum_4"," [counts*km2/km2]",4617496.06666136,863635.90948275,0.187035548490937
"Large","1992 Spring","Stratum_4"," [counts*km2/km2]",1748444.72671252,397853.381626642,0.22754701681345
"Small","1992 Fall","Stratum_4"," [counts*km2/km2]",2908838.94069036,755143.289533938,0.259602991066504
"Medium","1992 Fall","Stratum_4"," [counts*km2/km2]",2897515.78860564,730076.44328869,0.251966338254198
"Large","1992 Fall","Stratum_4"," [counts*km2/km2]",463103.917266262,155243.22966768,0.335223313557987
"Small","1993 Spring","Stratum_4"," [counts*km2/km2]",3051126.72233891,661954.891461996,0.216954244022536
"Medium","1993 Spring","Stratum_4"," [counts*km2/km2]",4408105.12370541,1127647.7923627,0.255812363978926
"Large","1993 Spring","Stratum_4"," [counts*km2/km2]",714177.071196149,218904.179456194,0.306512471885382
"Small","1993 Fall","Stratum_4"," [counts*km2/km2]",1924296.80294578,587629.473182944,0.30537361610921
"Medium","1993 Fall","Stratum_4"," [counts*km2/km2]",2740996.58438266,619196.103374055,0.225901815019413
"Large","1993 Fall","Stratum_4"," [counts*km2/km2]",161770.157158097,96943.5262638399,0.599267058689309
"Small","1994 Spring","Stratum_4"," [counts*km2/km2]",1269722.37441118,326952.792952721,0.257499434161222
"Medium","1994 Spring","Stratum_4"," [counts*km2/km2]",2937655.93584013,617617.826256629,0.21024171643845
"Large","1994 Spring","Stratum_4"," [counts*km2/km2]",343981.920931565,117340.095390337,0.34112285631919
"Small","1994 Fall","Stratum_4"," [counts*km2/km2]",2420122.37762789,565213.206266772,0.233547365824026
"Medium","1994 Fall","Stratum_4"," [counts*km2/km2]",3755591.50388907,918907.468724828,0.244677161446675
"Large","1994 Fall","Stratum_4"," [counts*km2/km2]",130209.167949048,71528.6515814791,0.549336522981769
"Small","1995 Spring","Stratum_4"," [counts*km2/km2]",1039385.64296405,282066.56719209,0.271378163727287
"Medium","1995 Spring","Stratum_4"," [counts*km2/km2]",4230139.68349032,843050.115578571,0.199296046622026
"Large","1995 Spring","Stratum_4"," [counts*km2/km2]",398383.508684859,131614.942916268,0.330372467853287
"Small","1995 Fall","Stratum_4"," [counts*km2/km2]",513264.795864988,198124.966460918,0.386009264724702
"Medium","1995 Fall","Stratum_4"," [counts*km2/km2]",3455350.88426591,711822.911487213,0.206005970255736
"Large","1995 Fall","Stratum_4"," [counts*km2/km2]",289218.182827584,103335.520646035,0.357292614301633
"Small","1996 Spring","Stratum_4"," [counts*km2/km2]",1186493.53626604,356153.949205274,0.300173526714785
"Medium","1996 Spring","Stratum_4"," [counts*km2/km2]",3498034.19797921,643843.044783111,0.184058533548659
"Large","1996 Spring","Stratum_4"," [counts*km2/km2]",609389.414335081,162733.055014786,0.26704279921296
"Small","1996 Fall","Stratum_4"," [counts*km2/km2]",850615.45878447,268703.877894477,0.31589348056107
"Medium","1996 Fall","Stratum_4"," [counts*km2/km2]",3000008.25020498,693866.984980192,0.231288358934607
"Large","1996 Fall","Stratum_4"," [counts*km2/km2]",461793.170689325,155109.884967563,0.335886052052325
"Small","1997 Spring","Stratum_4"," [counts*km2/km2]",2235718.90311267,448233.379210867,0.200487359384409
"Medium","1997 Spring","Stratum_4"," [counts*km2/km2]",3273026.70937359,513770.721585903,0.156971136261895
"Large","1997 Spring","Stratum_4"," [counts*km2/km2]",1356840.25284809,304395.790114401,0.224341656636039
"Small","1997 Fall","Stratum_4"," [counts*km2/km2]",1173376.79459891,386512.941039172,0.329402237046365
"Medium","1997 Fall","Stratum_4"," [counts*km2/km2]",1600602.13575346,442689.481861797,0.276576840660911
"Large","1997 Fall","Stratum_4"," [counts*km2/km2]",402459.489613703,170260.211325605,0.423049314824276
"Small","1998 Spring","Stratum_4"," [counts*km2/km2]",2656817.85333821,753185.753844799,0.283491678926519
"Medium","1998 Spring","Stratum_4"," [counts*km2/km2]",2697437.65479567,528388.009327899,0.195885161011413
"Large","1998 Spring","Stratum_4"," [counts*km2/km2]",726109.241763476,228198.468211196,0.31427566967331
"Small","1998 Fall","Stratum_4"," [counts*km2/km2]",1013347.72768199,289564.583184935,0.28575046380901
"Medium","1998 Fall","Stratum_4"," [counts*km2/km2]",2265190.28827663,475144.690433653,0.209759282870291
"Large","1998 Fall","Stratum_4"," [counts*km2/km2]",217209.036235789,82954.0895794618,0.381909017309077
"Small","1999 Spring","Stratum_4"," [counts*km2/km2]",3834274.39539123,804599.999928836,0.209844136584476
"Medium","1999 Spring","Stratum_4"," [counts*km2/km2]",3668543.92562375,704663.982093722,0.192082743557149
"Large","1999 Spring","Stratum_4"," [counts*km2/km2]",925035.045408437,250958.460004849,0.271296164670218
"Small","1999 Fall","Stratum_4"," [counts*km2/km2]",1160571.0157182,265882.314410412,0.229096118039683
"Medium","1999 Fall","Stratum_4"," [counts*km2/km2]",3110358.24904089,576187.516822088,0.185247958816243
"Large","1999 Fall","Stratum_4"," [counts*km2/km2]",300235.944917713,105788.791684936,0.352352186590882
"Small","2000 Spring","Stratum_4"," [counts*km2/km2]",2695242.07766794,579785.562929467,0.215114466983658
"Medium","2000 Spring","Stratum_4"," [counts*km2/km2]",4802581.3585608,873330.445436918,0.181846049079454
"Large","2000 Spring","Stratum_4"," [counts*km2/km2]",594440.150602414,175209.63992077,0.294747317695836
"Small","2000 Fall","Stratum_4"," [counts*km2/km2]",960326.08563684,257522.358558369,0.268161369778468
"Medium","2000 Fall","Stratum_4"," [counts*km2/km2]",2294209.71089333,503510.109125906,0.21946995810154
"Large","2000 Fall","Stratum_4"," [counts*km2/km2]",275905.335010168,102047.592208129,0.369864512421872
"Small","2001 Spring","Stratum_4"," [counts*km2/km2]",1780711.52732285,410234.313787101,0.230376626136549
"Medium","2001 Spring","Stratum_4"," [counts*km2/km2]",4301740.47724622,779196.2765913,0.181135119776009
"Large","2001 Spring","Stratum_4"," [counts*km2/km2]",1182130.99054778,273970.765819604,0.231760073976787
"Small","2001 Fall","Stratum_4"," [counts*km2/km2]",2067821.97457977,584125.859007456,0.282483630693674
"Medium","2001 Fall","Stratum_4"," [counts*km2/km2]",1837309.15058971,437926.9181549,0.238352330643071
"Large","2001 Fall","Stratum_4"," [counts*km2/km2]",569804.940123239,185613.676379394,0.325749503574414
"Small","2002 Spring","Stratum_4"," [counts*km2/km2]",2666965.97765094,486783.721569897,0.182523408865776
"Medium","2002 Spring","Stratum_4"," [counts*km2/km2]",4083800.72771947,681877.789017154,0.166971366743924
"Large","2002 Spring","Stratum_4"," [counts*km2/km2]",1582080.55952598,316312.095421741,0.199934253358448
"Small","2002 Fall","Stratum_4"," [counts*km2/km2]",1053245.16729739,346472.684717635,0.328957298334135
"Medium","2002 Fall","Stratum_4"," [counts*km2/km2]",2787686.6343261,609000.702052636,0.218460961341108
"Large","2002 Fall","Stratum_4"," [counts*km2/km2]",716218.889051157,215068.409549501,0.300283073844118
"Small","2003 Spring","Stratum_4"," [counts*km2/km2]",22783400.1046367,5828731.35743577,0.255832374916225
"Medium","2003 Spring","Stratum_4"," [counts*km2/km2]",3987793.18398318,763393.334655536,0.19143252907941
"Large","2003 Spring","Stratum_4"," [counts*km2/km2]",2536278.6213262,524849.866819135,0.206936991230362
"Small","2003 Fall","Stratum_4"," [counts*km2/km2]",2585843.49468388,346188.844342411,0.133878498468343
"Medium","2003 Fall","Stratum_4"," [counts*km2/km2]",4207694.16041728,586320.838068163,0.139344927581433
"Large","2003 Fall","Stratum_4"," [counts*km2/km2]",1569361.96595613,315845.219770138,0.201257088308312
"Small","2004 Spring","Stratum_4"," [counts*km2/km2]",2726902.36475266,520659.71751749,0.190934491915597
"Medium","2004 Spring","Stratum_4"," [counts*km2/km2]",2816787.14915557,279245.440847144,0.0991361526662947
"Large","2004 Spring","Stratum_4"," [counts*km2/km2]",1205932.45716243,167451.02194536,0.138856053629548
"Small","2004 Fall","Stratum_4"," [counts*km2/km2]",2695277.0059584,339950.220325529,0.126128119512023
"Medium","2004 Fall","Stratum_4"," [counts*km2/km2]",2891743.82597607,332478.380282163,0.114975046300976
"Large","2004 Fall","Stratum_4"," [counts*km2/km2]",574502.109520761,96522.5306272389,0.168010750574538
"Small","2005 Spring","Stratum_4"," [counts*km2/km2]",4335605.28610468,1080942.51663846,0.249317556674915
"Medium","2005 Spring","Stratum_4"," [counts*km2/km2]",4234184.75838,340914.206940268,0.0805147215802418
"Large","2005 Spring","Stratum_4"," [counts*km2/km2]",882782.268881469,128266.395561909,0.145297883842217
"Small","2005 Fall","Stratum_4"," [counts*km2/km2]",2635622.57035408,237152.410207727,0.0899796552341206
"Medium","2005 Fall","Stratum_4"," [counts*km2/km2]",4458661.072477,403019.882963006,0.0903903383575888
"Large","2005 Fall","Stratum_4"," [counts*km2/km2]",734418.195680346,105248.803580591,0.143309090378801
"Small","2006 Spring","Stratum_4"," [counts*km2/km2]",5197222.37028977,687797.344322935,0.1323394104233
"Medium","2006 Spring","Stratum_4"," [counts*km2/km2]",6945369.61299785,811064.318698532,0.116777704267988
"Large","2006 Spring","Stratum_4"," [counts*km2/km2]",1655146.52687127,273703.050054633,0.16536484571672
"Small","2006 Fall","Stratum_4"," [counts*km2/km2]",3355456.84235982,455849.184838446,0.13585309132388
"Medium","2006 Fall","Stratum_4"," [counts*km2/km2]",5207665.7794552,589425.08865528,0.113184123869974
"Large","2006 Fall","Stratum_4"," [counts*km2/km2]",523551.248872103,94920.3860601617,0.181301040279535
"Small","2007 Spring","Stratum_4"," [counts*km2/km2]",2572732.56357918,379684.474494189,0.147580234288313
"Medium","2007 Spring","Stratum_4"," [counts*km2/km2]",5019678.15444415,568855.486219773,0.113325091513316
"Large","2007 Spring","Stratum_4"," [counts*km2/km2]",527276.112778352,109441.520852332,0.207560172365209
"Small","2007 Fall","Stratum_4"," [counts*km2/km2]",2314575.05617656,263682.05509302,0.113922447401034
"Medium","2007 Fall","Stratum_4"," [counts*km2/km2]",3894621.266862,446227.227888742,0.114575255798436
"Large","2007 Fall","Stratum_4"," [counts*km2/km2]",350762.824192126,72076.6854969622,0.205485531891724
"Small","2008 Spring","Stratum_4"," [counts*km2/km2]",7157598.30819165,1471753.29959332,0.205621108676767
"Medium","2008 Spring","Stratum_4"," [counts*km2/km2]",5849180.80500352,958062.680181537,0.163794334988241
"Large","2008 Spring","Stratum_4"," [counts*km2/km2]",990365.186514776,216842.789210784,0.21895235430668
"Small","2008 Fall","Stratum_4"," [counts*km2/km2]",2316006.6151386,518297.616665249,0.223789350720067
"Medium","2008 Fall","Stratum_4"," [counts*km2/km2]",3229574.23699332,637597.196494854,0.197424536395994
"Large","2008 Fall","Stratum_4"," [counts*km2/km2]",529365.998249243,161978.016662196,0.305984927626447
"Small","2009 Spring","Stratum_4"," [counts*km2/km2]",7540310.13056852,1568626.95446787,0.208032153493081
"Medium","2009 Spring","Stratum_4"," [counts*km2/km2]",5100238.83398035,724384.616324023,0.142029548008185
"Large","2009 Spring","Stratum_4"," [counts*km2/km2]",960237.686614177,210840.781675321,0.21957145050071
"Small","2009 Fall","Stratum_4"," [counts*km2/km2]",3076722.36957127,747682.387598921,0.243012627656459
"Medium","2009 Fall","Stratum_4"," [counts*km2/km2]",4480568.25856019,980618.414496985,0.218860277962176
"Large","2009 Fall","Stratum_4"," [counts*km2/km2]",469031.925961928,151569.085152967,0.323153023841857
"Small","2010 Spring","Stratum_4"," [counts*km2/km2]",5223551.08057052,1508761.57536844,0.288838292589963
"Medium","2010 Spring","Stratum_4"," [counts*km2/km2]",3911814.96970685,659543.368790951,0.168602905275036
"Large","2010 Spring","Stratum_4"," [counts*km2/km2]",850581.667460069,188891.496488591,0.222073321957012
"Small","2010 Fall","Stratum_4"," [counts*km2/km2]",1360479.12548773,373251.32102954,0.274352846755903
"Medium","2010 Fall","Stratum_4"," [counts*km2/km2]",2611945.92840746,578680.673792545,0.221551551852138
"Large","2010 Fall","Stratum_4"," [counts*km2/km2]",557096.799558131,212430.784421889,0.381317545874221
"Small","2011 Spring","Stratum_4"," [counts*km2/km2]",3223893.71452769,572712.467947238,0.177646200110893
"Medium","2011 Spring","Stratum_4"," [counts*km2/km2]",4048117.63033045,655339.349412322,0.161887427505121
"Large","2011 Spring","Stratum_4"," [counts*km2/km2]",1075189.55203713,234763.461202117,0.218346114652358
"Small","2011 Fall","Stratum_4"," [counts*km2/km2]",2520046.53838164,629742.672765509,0.249893271086147
"Medium","2011 Fall","Stratum_4"," [counts*km2/km2]",4084805.78997241,795140.10545763,0.194657995102137
"Large","2011 Fall","Stratum_4"," [counts*km2/km2]",843687.397948218,221369.961441331,0.262383866322628
"Small","2012 Spring","Stratum_4"," [counts*km2/km2]",1856676.49609639,360223.974096489,0.194015475961403
"Medium","2012 Spring","Stratum_4"," [counts*km2/km2]",3453933.91035973,690726.100729441,0.199982431238095
"Large","2012 Spring","Stratum_4"," [counts*km2/km2]",628166.489241151,139717.897316998,0.222421761921401
"Small","2012 Fall","Stratum_4"," [counts*km2/km2]",552237.645631744,186537.72034438,0.337785230362168
"Medium","2012 Fall","Stratum_4"," [counts*km2/km2]",1865975.02850148,389391.076354307,0.20867968242159
"Large","2012 Fall","Stratum_4"," [counts*km2/km2]",165979.591426897,68113.3066744931,0.410371576944701
"Small","2013 Spring","Stratum_4"," [counts*km2/km2]",1811758.48796801,422421.352015464,0.233155442527682
"Medium","2013 Spring","Stratum_4"," [counts*km2/km2]",2236646.56712301,405419.887441285,0.181262383337916
"Large","2013 Spring","Stratum_4"," [counts*km2/km2]",366860.179487455,91671.6772444067,0.249881787040726
"Small","2013 Fall","Stratum_4"," [counts*km2/km2]",426791.247585375,152133.405648592,0.356458588383211
"Medium","2013 Fall","Stratum_4"," [counts*km2/km2]",1584620.30590242,479626.041196241,0.302675687929609
"Large","2013 Fall","Stratum_4"," [counts*km2/km2]",149352.789457508,87401.9453798341,0.585204639948829
"Small","2014 Spring","Stratum_4"," [counts*km2/km2]",5654496.80463165,980220.388583522,0.173352364047781
"Medium","2014 Spring","Stratum_4"," [counts*km2/km2]",3826799.71171702,518153.540021897,0.135401269743854
"Large","2014 Spring","Stratum_4"," [counts*km2/km2]",273381.052035143,77233.1296098849,0.282510909351379
"Small","2014 Fall","Stratum_4"," [counts*km2/km2]",625512.095324206,200084.807316559,0.319873602464639
"Medium","2014 Fall","Stratum_4"," [counts*km2/km2]",2583440.06909499,456181.468923602,0.176579079337191
"Large","2014 Fall","Stratum_4"," [counts*km2/km2]",225251.673223345,63770.7100460313,0.283108707400368
"Small","2015 Spring","Stratum_4"," [counts*km2/km2]",2511201.29158686,426485.589507004,0.169833294899869
"Medium","2015 Spring","Stratum_4"," [counts*km2/km2]",4288351.35574398,571271.213362191,0.133214647301931
"Large","2015 Spring","Stratum_4"," [counts*km2/km2]",346843.213930501,79864.5708996131,0.230261304508659
"Small","2015 Fall","Stratum_4"," [counts*km2/km2]",1301591.58082566,364082.427908855,0.279720945703951
"Medium","2015 Fall","Stratum_4"," [counts*km2/km2]",3506344.40756716,598104.929198073,0.170577918103904
"Large","2015 Fall","Stratum_4"," [counts*km2/km2]",603849.433783474,151342.71895682,0.250629892966146
"Small","2016 Spring","Stratum_4"," [counts*km2/km2]",1656634.71031777,385870.417202436,0.232924261938481
"Medium","2016 Spring","Stratum_4"," [counts*km2/km2]",3022353.52568738,369394.108111742,0.122220681654947
"Large","2016 Spring","Stratum_4"," [counts*km2/km2]",369606.646868002,61134.5394786335,0.165404329160959
"Small","2016 Fall","Stratum_4"," [counts*km2/km2]",403499.072721794,117087.02343794,0.290179163605341
"Medium","2016 Fall","Stratum_4"," [counts*km2/km2]",3904522.98316681,558002.057937851,0.14291171043006
"Large","2016 Fall","Stratum_4"," [counts*km2/km2]",494528.91501994,91250.0675174605,0.18451917521098
"Small","2017 Spring","Stratum_4"," [counts*km2/km2]",3317198.43780238,636112.728838363,0.191762036780586
"Medium","2017 Spring","Stratum_4"," [counts*km2/km2]",3575422.62094244,428216.796456247,0.119766763780046
"Large","2017 Spring","Stratum_4"," [counts*km2/km2]",614346.14830856,99142.7851512857,0.161379354984561
"Small","2017 Fall","Stratum_4"," [counts*km2/km2]",790670.130163361,204784.8507822,0.259001627821565
"Medium","2017 Fall","Stratum_4"," [counts*km2/km2]",2916778.74588542,433803.837517359,0.148727029134214
"Large","2017 Fall","Stratum_4"," [counts*km2/km2]",531794.533610618,99345.3687623455,0.186811564398453
"Small","2018 Spring","Stratum_4"," [counts*km2/km2]",6719793.85346459,2283053.0909751,0.339750465678052
"Medium","2018 Spring","Stratum_4"," [counts*km2/km2]",2990740.98029722,521414.091996775,0.174342778405691
"Large","2018 Spring","Stratum_4"," [counts*km2/km2]",779958.132753101,134100.994227011,0.171933580272649
"Small","2018 Fall","Stratum_4"," [counts*km2/km2]",671077.093607518,223953.048661944,0.33372178963528
"Medium","2018 Fall","Stratum_4"," [counts*km2/km2]",1986427.01935625,356064.549274087,0.179248744506847
"Large","2018 Fall","Stratum_4"," [counts*km2/km2]",945810.425996452,176278.577079398,0.186378339923332
"Small","2019 Spring","Stratum_4"," [counts*km2/km2]",13687480.8527368,2208750.85812778,0.161370151446542
"Medium","2019 Spring","Stratum_4"," [counts*km2/km2]",1540372.82900699,269864.322443969,0.175194159077669
"Large","2019 Spring","Stratum_4"," [counts*km2/km2]",192005.061484861,48543.7164894054,0.25282519176315
"Small","2019 Fall","Stratum_4"," [counts*km2/km2]",505013.750484512,134882.354235584,0.267086498350148
"Medium","2019 Fall","Stratum_4"," [counts*km2/km2]",1074424.138453,211372.763752776,0.196731212737941
"Large","2019 Fall","Stratum_4"," [counts*km2/km2]",419180.252988887,96654.5546854783,0.230579933086783
"Small","2020 Spring","Stratum_4"," [counts*km2/km2]",1901171.19688835,1001679.280018,0.526874845178303
"Medium","2020 Spring","Stratum_4"," [counts*km2/km2]",736313.348373,347853.418623424,0.472425794523568
"Large","2020 Spring","Stratum_4"," [counts*km2/km2]",78326.8417308937,45785.8884934518,0.584549146648318
"Small","2020 Fall","Stratum_4"," [counts*km2/km2]",142434.586864701,81971.2614469667,0.575501100198586
"Medium","2020 Fall","Stratum_4"," [counts*km2/km2]",1866789.85189269,526272.767307674,0.2819132355868
"Large","2020 Fall","Stratum_4"," [counts*km2/km2]",411068.899583186,155444.929733421,0.378148115537414
"Small","2021 Spring","Stratum_4"," [counts*km2/km2]",5952871.28452296,1328643.51012829,0.22319372394002
"Medium","2021 Spring","Stratum_4"," [counts*km2/km2]",922715.91255509,180449.813686009,0.1955637821248
"Large","2021 Spring","Stratum_4"," [counts*km2/km2]",57594.6999974062,21895.6860001073,0.380168418293582
"Small","2021 Fall","Stratum_4"," [counts*km2/km2]",981139.060436589,416142.332409054,0.424142049980028
"Medium","2021 Fall","Stratum_4"," [counts*km2/km2]",706692.562165882,196872.234653703,0.278582576347381
"Large","2021 Fall","Stratum_4"," [counts*km2/km2]",62549.8605893035,33440.2576417213,0.534617620673639
"Small","1982 Spring","Stratum_5"," [counts*km2/km2]",8229757.51298119,1898980.40014973,0.230745607893596
"Medium","1982 Spring","Stratum_5"," [counts*km2/km2]",12481136.4492832,2465321.78587136,0.197523822921826
"Large","1982 Spring","Stratum_5"," [counts*km2/km2]",4376931.68727673,824323.799705198,0.18833371379805
"Small","1982 Fall","Stratum_5"," [counts*km2/km2]",2512942.59177467,710508.880266324,0.282739797794011
"Medium","1982 Fall","Stratum_5"," [counts*km2/km2]",5898186.86706123,1253959.76292726,0.212600887559204
"Large","1982 Fall","Stratum_5"," [counts*km2/km2]",595316.646521055,237779.749703755,0.399417269940805
"Small","1983 Spring","Stratum_5"," [counts*km2/km2]",5124439.85877882,1343333.13594877,0.262142433703747
"Medium","1983 Spring","Stratum_5"," [counts*km2/km2]",12046519.0776998,2027808.489805,0.168331488683634
"Large","1983 Spring","Stratum_5"," [counts*km2/km2]",3029358.27062059,538091.15631495,0.177625459997085
"Small","1983 Fall","Stratum_5"," [counts*km2/km2]",2440717.91685743,820122.425413662,0.336016882471047
"Medium","1983 Fall","Stratum_5"," [counts*km2/km2]",5359991.59234784,1392320.06664157,0.259761613922923
"Large","1983 Fall","Stratum_5"," [counts*km2/km2]",613806.808684944,206199.348520077,0.335935257808318
"Small","1984 Spring","Stratum_5"," [counts*km2/km2]",2630941.92339072,563344.27132599,0.214122655584872
"Medium","1984 Spring","Stratum_5"," [counts*km2/km2]",6148506.95667451,1259014.59444516,0.204767531909259
"Large","1984 Spring","Stratum_5"," [counts*km2/km2]",1552390.92111686,353913.583528181,0.227979678774184
"Small","1984 Fall","Stratum_5"," [counts*km2/km2]",3641007.4182104,1118637.89992301,0.307233073552165
"Medium","1984 Fall","Stratum_5"," [counts*km2/km2]",5444202.54162105,1147877.27433715,0.210843969444856
"Large","1984 Fall","Stratum_5"," [counts*km2/km2]",625501.584452068,223115.061858448,0.356697836431374
"Small","1985 Spring","Stratum_5"," [counts*km2/km2]",3097686.53608772,817207.821176887,0.263812303684219
"Medium","1985 Spring","Stratum_5"," [counts*km2/km2]",9204185.20370564,1553990.6941134,0.168835226554085
"Large","1985 Spring","Stratum_5"," [counts*km2/km2]",4668108.68250832,811279.378739142,0.173791878877854
"Small","1985 Fall","Stratum_5"," [counts*km2/km2]",3196376.00979487,931471.739924298,0.291414945259859
"Medium","1985 Fall","Stratum_5"," [counts*km2/km2]",5710351.89081207,1634119.20862963,0.286167864936469
"Large","1985 Fall","Stratum_5"," [counts*km2/km2]",716897.041479759,305827.369913586,0.426598733455954
"Small","1986 Spring","Stratum_5"," [counts*km2/km2]",8051216.0986877,1483999.03226051,0.184319861008624
"Medium","1986 Spring","Stratum_5"," [counts*km2/km2]",7997304.99384512,1321956.85939899,0.165300293088284
"Large","1986 Spring","Stratum_5"," [counts*km2/km2]",3112855.64794772,507318.46281937,0.162975261366148
"Small","1986 Fall","Stratum_5"," [counts*km2/km2]",4962941.46705688,1279497.75416637,0.257810365618746
"Medium","1986 Fall","Stratum_5"," [counts*km2/km2]",3549079.44454842,830294.54589451,0.233946452556842
"Large","1986 Fall","Stratum_5"," [counts*km2/km2]",591663.737880811,252944.061384439,0.427513205880115
"Small","1987 Spring","Stratum_5"," [counts*km2/km2]",1570408.86567571,341846.071465373,0.217679662244066
"Medium","1987 Spring","Stratum_5"," [counts*km2/km2]",9755548.43851721,1318814.20260934,0.135186064722137
"Large","1987 Spring","Stratum_5"," [counts*km2/km2]",1801766.85892218,314493.053739094,0.174547029867796
"Small","1987 Fall","Stratum_5"," [counts*km2/km2]",8742355.45231105,1896807.2677768,0.216967529874956
"Medium","1987 Fall","Stratum_5"," [counts*km2/km2]",7755015.58995806,1570547.00013189,0.202520160264486
"Large","1987 Fall","Stratum_5"," [counts*km2/km2]",231886.500223643,105910.606033644,0.45673467809251
"Small","1988 Spring","Stratum_5"," [counts*km2/km2]",6121938.54917995,1533221.54361486,0.250447065304214
"Medium","1988 Spring","Stratum_5"," [counts*km2/km2]",14858667.5724913,1869784.0578488,0.125837935920341
"Large","1988 Spring","Stratum_5"," [counts*km2/km2]",2604317.7004974,316388.588928743,0.121486172316196
"Small","1988 Fall","Stratum_5"," [counts*km2/km2]",4383346.34084093,1124752.2592182,0.256596712137153
"Medium","1988 Fall","Stratum_5"," [counts*km2/km2]",7607687.36243601,1613405.14243294,0.21207563686165
"Large","1988 Fall","Stratum_5"," [counts*km2/km2]",496072.073938226,192090.7714347,0.387223513530456
"Small","1989 Spring","Stratum_5"," [counts*km2/km2]",4122608.3418132,777046.726791864,0.188484246468609
"Medium","1989 Spring","Stratum_5"," [counts*km2/km2]",16300026.3772495,2323226.24166271,0.14252898663436
"Large","1989 Spring","Stratum_5"," [counts*km2/km2]",1970614.91261179,317856.563226029,0.161298161904577
"Small","1989 Fall","Stratum_5"," [counts*km2/km2]",3837888.31122418,939204.672279235,0.244719125757898
"Medium","1989 Fall","Stratum_5"," [counts*km2/km2]",10601596.4224599,1768720.63964529,0.166835311321433
"Large","1989 Fall","Stratum_5"," [counts*km2/km2]",989382.055746615,184607.537980297,0.186588726678481
"Small","1990 Spring","Stratum_5"," [counts*km2/km2]",2318884.82601098,504829.01007858,0.217703356551349
"Medium","1990 Spring","Stratum_5"," [counts*km2/km2]",12708865.8470796,1729177.40645779,0.136060717554521
"Large","1990 Spring","Stratum_5"," [counts*km2/km2]",3085546.47553094,436938.16609207,0.141608032663608
"Small","1990 Fall","Stratum_5"," [counts*km2/km2]",1803526.78206549,509477.721777619,0.2824896901138
"Medium","1990 Fall","Stratum_5"," [counts*km2/km2]",16011053.2024895,2556190.619798,0.159651622380503
"Large","1990 Fall","Stratum_5"," [counts*km2/km2]",4439882.24787259,629521.732466784,0.141787934301281
"Small","1991 Spring","Stratum_5"," [counts*km2/km2]",4469921.01593295,871453.795501625,0.194959551275145
"Medium","1991 Spring","Stratum_5"," [counts*km2/km2]",12165894.9444277,1974327.53819749,0.162283789825244
"Large","1991 Spring","Stratum_5"," [counts*km2/km2]",3105609.42523925,581253.431762512,0.187162438083383
"Small","1991 Fall","Stratum_5"," [counts*km2/km2]",2354566.52590909,495304.210924358,0.210358979232119
"Medium","1991 Fall","Stratum_5"," [counts*km2/km2]",9313144.81050331,1284815.70459764,0.137957234719322
"Large","1991 Fall","Stratum_5"," [counts*km2/km2]",2946146.43100113,425492.389048018,0.144423367613615
"Small","1992 Spring","Stratum_5"," [counts*km2/km2]",1732012.90214186,481905.286763626,0.278234236112032
"Medium","1992 Spring","Stratum_5"," [counts*km2/km2]",9140542.16034585,1444879.93897053,0.15807376779452
"Large","1992 Spring","Stratum_5"," [counts*km2/km2]",3942869.45150136,675508.679904486,0.171324130360762
"Small","1992 Fall","Stratum_5"," [counts*km2/km2]",4881036.09407041,1233008.70003102,0.25261208404685
"Medium","1992 Fall","Stratum_5"," [counts*km2/km2]",8139727.63001581,1461325.29131328,0.179529998758748
"Large","1992 Fall","Stratum_5"," [counts*km2/km2]",1147265.02648168,237805.939039437,0.20728073596797
"Small","1993 Spring","Stratum_5"," [counts*km2/km2]",4291726.72717584,870074.873141479,0.202733055586237
"Medium","1993 Spring","Stratum_5"," [counts*km2/km2]",10230897.6513398,2127865.57265295,0.207984249786167
"Large","1993 Spring","Stratum_5"," [counts*km2/km2]",2243442.8507394,397319.446582359,0.177102548634752
"Small","1993 Fall","Stratum_5"," [counts*km2/km2]",2862661.46375094,882990.052056007,0.308450741813887
"Medium","1993 Fall","Stratum_5"," [counts*km2/km2]",4436340.79821904,1147916.30135495,0.258752957350747
"Large","1993 Fall","Stratum_5"," [counts*km2/km2]",246380.791566578,144799.112231237,0.587704549979533
"Small","1994 Spring","Stratum_5"," [counts*km2/km2]",2127492.96059111,489438.537280627,0.230054127720658
